SEQ,LINE_NM,UPDOWN_CD,DAY_CD,STATN_CD,EXT_CD,STATN_NM,FIRST_TIME,FIRST_DEP_NM,FIRST_ARR_NM,LAST_TIME,LAST_DEP_NM,LAST_ARR_NM
2513,02호선,1,2,222,222,강남,53530,삼성,성수,234530,성수,서울대입구
2514,02호선,1,3,222,222,강남,53530,삼성,성수,234530,성수,서울대입구
2515,02호선,2,1,208,208,왕십리,53530,성수,성수,245030,성수,을지로입구
2516,02호선,2,2,208,208,왕십리,53530,성수,성수,234800,성수,을지로입구
2517,02호선,2,3,208,208,왕십리,53530,성수,성수,234800,성수,을지로입구
2518,02호선,1,2,244,211-1,용답,53600,신설동,성수,235700,신설동,성수
2519,02호선,1,3,244,211-1,용답,53600,신설동,성수,235700,신설동,성수
2520,02호선,1,1,244,211-1,용답,53600,신설동,성수,245700,신설동,성수
2521,02호선,2,2,216,216,잠실,53600,삼성,성수,235000,성수,성수
2522,02호선,2,3,216,216,잠실,53600,삼성,성수,235000,성수,성수
2523,02호선,1,2,237,237,당산,53600,신도림,성수,235630,성수,홍대입구
2524,02호선,1,1,237,237,당산,53600,신도림,성수,245530,성수,홍대입구
2525,02호선,1,3,237,237,당산,53600,신도림,성수,235630,성수,홍대입구
2526,02호선,1,2,231,231,신대방,53600,서울대입구,성수,235400,성수,신도림
2527,02호선,1,1,231,231,신대방,53600,서울대입구,성수,245400,성수,신도림
2528,02호선,1,3,231,231,신대방,53600,서울대입구,성수,235400,성수,신도림
2529,02호선,2,3,242,242,아현,53600,을지로입구,성수,235500,성수,홍대입구
2530,02호선,2,2,242,242,아현,53600,을지로입구,성수,235500,성수,홍대입구
2531,02호선,2,1,242,242,아현,53600,을지로입구,성수,245500,성수,홍대입구
2532,02호선,1,1,222,222,강남,53600,삼성,성수,244630,성수,서울대입구
2533,02호선,1,1,214,214,강변,53600,성수,성수,245000,성수,삼성
2534,02호선,1,3,214,214,강변,53600,성수,성수,234900,성수,삼성
2535,02호선,1,2,214,214,강변,53600,성수,성수,234900,성수,삼성
2536,02호선,2,1,216,216,잠실,53630,삼성,성수,245000,성수,성수
2537,02호선,2,3,231,231,신대방,53630,신도림,성수,235430,성수,서울대입구
2538,02호선,2,2,231,231,신대방,53630,신도림,성수,235430,성수,서울대입구
2539,02호선,2,1,248,234-2,양천구청,53630,까치산,신도림,251130,까치산,도림천
2540,02호선,2,3,248,234-2,양천구청,53630,까치산,신도림,235330,까치산,신도림
2541,02호선,2,2,248,234-2,양천구청,53630,까치산,신도림,240730,까치산,도림천
2542,02호선,1,2,206,206,신당,53700,을지로입구,성수,235200,성수,성수
2543,02호선,1,3,206,206,신당,53700,을지로입구,성수,235200,성수,성수
2544,02호선,2,1,231,231,신대방,53700,신도림,성수,245430,성수,서울대입구
2545,02호선,2,1,236,236,영등포구청,53700,홍대입구,성수,245700,성수,신도림
2546,02호선,2,2,236,236,영등포구청,53700,홍대입구,성수,235730,성수,신도림
2547,02호선,2,3,236,236,영등포구청,53700,홍대입구,성수,235730,성수,신도림
2548,02호선,2,1,207,207,상왕십리,53700,성수,성수,245200,성수,을지로입구
2549,02호선,2,2,207,207,상왕십리,53700,성수,성수,235000,성수,을지로입구
2550,02호선,2,3,207,207,상왕십리,53700,성수,성수,235000,성수,을지로입구
2551,02호선,2,1,250,211-3,용두,53730,성수,신설동,245830,성수,신설동
2552,02호선,1,1,206,206,신당,53730,을지로입구,성수,245200,성수,성수
2553,02호선,2,2,225,225,방배,53730,서울대입구,성수,234900,성수,삼성
2554,02호선,2,3,225,225,방배,53730,서울대입구,성수,234900,성수,삼성
2555,02호선,1,1,243,243,충정로,53730,홍대입구,성수,245630,성수,을지로입구
2556,02호선,1,2,243,243,충정로,53730,홍대입구,성수,235630,성수,을지로입구
2557,02호선,1,3,243,243,충정로,53730,홍대입구,성수,235630,성수,을지로입구
2558,02호선,2,1,241,241,이대,53730,을지로입구,성수,245630,성수,홍대입구
2559,02호선,2,3,241,241,이대,53730,을지로입구,성수,235630,성수,홍대입구
2560,02호선,2,2,241,241,이대,53730,을지로입구,성수,235630,성수,홍대입구
2561,02호선,1,3,223,223,교대,53730,삼성,성수,234800,성수,서울대입구
2562,02호선,1,2,223,223,교대,53730,삼성,성수,234800,성수,서울대입구
2563,02호선,2,2,215,215,잠실나루,53800,삼성,성수,235200,성수,성수
2564,02호선,2,3,215,215,잠실나루,53800,삼성,성수,235200,성수,성수
2565,02호선,2,1,225,225,방배,53800,서울대입구,성수,244800,성수,삼성
2566,02호선,1,1,232,232,구로디지털단지,53800,서울대입구,성수,245600,성수,신도림
2567,02호선,1,2,232,232,구로디지털단지,53800,서울대입구,성수,235600,성수,신도림
2568,02호선,1,3,232,232,구로디지털단지,53800,서울대입구,성수,235600,성수,신도림
2569,02호선,2,1,215,215,잠실나루,53830,삼성,성수,245200,성수,성수
2570,02호선,1,2,207,207,상왕십리,53830,을지로입구,성수,235330,성수,성수
2571,02호선,1,3,207,207,상왕십리,53830,을지로입구,성수,235330,성수,성수
2572,02호선,2,2,235,235,문래,53830,홍대입구,성수,235830,성수,신도림
2573,02호선,2,1,235,235,문래,53830,홍대입구,성수,245830,성수,신도림
2574,02호선,2,3,235,235,문래,53830,홍대입구,성수,235830,성수,신도림
2575,02호선,1,1,223,223,교대,53830,삼성,성수,244900,성수,서울대입구
2576,02호선,2,1,206,206,신당,53830,성수,성수,245330,성수,을지로입구
2577,02호선,2,2,206,206,신당,53830,성수,성수,235200,성수,을지로입구
2578,02호선,2,3,206,206,신당,53830,성수,성수,235200,성수,을지로입구
2579,02호선,1,2,215,215,잠실나루,53830,성수,성수,235130,성수,삼성
2580,02호선,1,3,215,215,잠실나루,53830,성수,성수,235130,성수,삼성
2581,02호선,1,1,215,215,잠실나루,53830,성수,성수,245230,성수,삼성
2582,02호선,1,3,249,234-3,신정네거리,53830,신도림,까치산,235530,신도림,까치산
2583,02호선,1,1,207,207,상왕십리,53900,을지로입구,성수,245330,성수,성수
2584,02호선,2,3,230,230,신림,53900,신도림,성수,235700,성수,서울대입구
2585,02호선,2,2,230,230,신림,53900,신도림,성수,235700,성수,서울대입구
2586,02호선,1,1,238,238,합정,53900,신도림,성수,245830,성수,홍대입구
2587,02호선,2,3,240,240,신촌,53900,을지로입구,성수,235800,성수,홍대입구
2588,02호선,2,1,240,240,신촌,53900,을지로입구,성수,245800,성수,홍대입구
2589,02호선,2,2,240,240,신촌,53900,을지로입구,성수,235800,성수,홍대입구
2590,02호선,1,3,224,224,서초,53900,삼성,성수,234930,성수,서울대입구
2591,02호선,1,2,224,224,서초,53900,삼성,성수,234930,성수,서울대입구
2592,02호선,1,1,201,201,시청,53930,홍대입구,성수,245830,성수,을지로입구
2593,02호선,1,2,201,201,시청,53930,홍대입구,성수,235830,성수,을지로입구
2594,02호선,1,3,201,201,시청,53930,홍대입구,성수,235830,성수,을지로입구
2595,02호선,2,1,230,230,신림,53930,신도림,성수,245700,성수,서울대입구
2596,02호선,1,2,238,238,합정,53930,신도림,성수,235830,성수,홍대입구
2597,02호선,1,3,238,238,합정,53930,신도림,성수,235830,성수,홍대입구
2598,02호선,2,1,247,234-1,도림천,53930,까치산,신도림,250230,까치산,신도림
2599,02호선,2,2,247,234-1,도림천,53930,까치산,신도림,235630,까치산,신도림
2600,02호선,2,3,247,234-1,도림천,53930,까치산,신도림,235630,까치산,신도림
2601,02호선,2,2,224,224,서초,54000,서울대입구,성수,235130,성수,삼성
2602,02호선,2,3,224,224,서초,54000,서울대입구,성수,235130,성수,삼성
2603,02호선,1,3,233,233,대림,54000,서울대입구,성수,235800,성수,신도림
2604,02호선,1,2,233,233,대림,54000,서울대입구,성수,235800,성수,신도림
2605,02호선,1,1,233,233,대림,54000,서울대입구,성수,245800,성수,신도림
2606,02호선,1,1,224,224,서초,54000,삼성,성수,245030,성수,서울대입구
2607,02호선,2,3,214,214,강변,54030,삼성,성수,235430,성수,성수
2608,02호선,2,2,214,214,강변,54030,삼성,성수,235430,성수,성수
2609,02호선,1,1,208,208,왕십리,54030,을지로입구,성수,245500,성수,성수
2610,02호선,1,2,208,208,왕십리,54030,을지로입구,성수,235500,성수,성수
2611,02호선,1,3,208,208,왕십리,54030,을지로입구,성수,235500,성수,성수
2612,02호선,2,1,224,224,서초,54030,서울대입구,성수,245030,성수,삼성
2613,02호선,2,1,205,205,동대문역사문화공원,54030,성수,성수,245600,성수,을지로입구
2614,02호선,1,3,216,216,잠실,54030,성수,성수,235400,성수,삼성
2615,02호선,1,2,216,216,잠실,54030,성수,성수,235400,성수,삼성
2616,02호선,1,1,216,216,잠실,54030,성수,성수,245430,성수,삼성
2617,02호선,2,1,214,214,강변,54100,삼성,성수,245430,성수,성수
2618,02호선,2,3,229,229,봉천,54100,신도림,성수,235900,성수,서울대입구
2619,02호선,2,2,229,229,봉천,54100,신도림,성수,235900,성수,서울대입구
2620,02호선,2,3,205,205,동대문역사문화공원,54100,성수,성수,235500,성수,을지로입구
2621,02호선,2,2,205,205,동대문역사문화공원,54100,성수,성수,235500,성수,을지로입구
2622,02호선,2,1,229,229,봉천,54130,신도림,성수,245900,성수,서울대입구
2623,02호선,1,2,225,225,방배,54130,삼성,성수,235200,성수,서울대입구
2624,02호선,1,3,225,225,방배,54130,삼성,성수,235200,성수,서울대입구
2625,02호선,2,3,213,213,구의,54200,삼성,성수,235600,성수,성수
2626,02호선,2,2,213,213,구의,54200,삼성,성수,235600,성수,성수
2627,02호선,2,2,223,223,교대,54200,서울대입구,성수,235300,성수,삼성
2628,02호선,2,3,223,223,교대,54200,서울대입구,성수,235300,성수,삼성
2629,02호선,2,1,213,213,구의,54230,삼성,성수,245600,성수,성수
2630,02호선,1,1,209,209,한양대,54230,을지로입구,성수,245700,성수,성수
2631,02호선,2,1,223,223,교대,54230,서울대입구,성수,245230,성수,삼성
2632,02호선,1,1,225,225,방배,54230,삼성,성수,245300,성수,서울대입구
2633,02호선,2,1,204,204,을지로4가,54230,성수,성수,245800,성수,을지로입구
2634,02호선,1,2,217,217,잠실새내,54230,성수,성수,235600,성수,삼성
2635,02호선,1,3,217,217,잠실새내,54230,성수,성수,235600,성수,삼성
2636,02호선,1,1,217,217,잠실새내,54230,성수,성수,245630,성수,삼성
2637,02호선,1,3,209,209,한양대,54300,을지로입구,성수,235700,성수,성수
2638,02호선,1,2,209,209,한양대,54300,을지로입구,성수,235700,성수,성수
2639,02호선,2,2,204,204,을지로4가,54300,성수,성수,235700,성수,을지로입구
2640,02호선,2,3,204,204,을지로4가,54300,성수,성수,235700,성수,을지로입구
2641,02호선,2,3,222,222,강남,54400,서울대입구,성수,235500,성수,삼성
2642,02호선,2,2,222,222,강남,54400,서울대입구,성수,235500,성수,삼성
2643,02호선,1,3,226,226,사당,54400,삼성,성수,235530,성수,서울대입구
2644,02호선,1,2,226,226,사당,54400,삼성,성수,235530,성수,서울대입구
2645,02호선,2,1,203,203,을지로3가,54400,성수,성수,245930,성수,을지로입구
2646,02호선,2,2,212,212,건대입구,54430,삼성,성수,235830,성수,성수
2647,02호선,2,3,212,212,건대입구,54430,삼성,성수,235830,성수,성수
2648,02호선,1,1,210,210,뚝섬,54430,을지로입구,성수,245900,성수,성수
2649,02호선,2,1,222,222,강남,54430,서울대입구,성수,245430,성수,삼성
2650,02호선,2,2,203,203,을지로3가,54430,성수,성수,235830,성수,을지로입구
2651,02호선,2,3,203,203,을지로3가,54430,성수,성수,235830,성수,을지로입구
2652,02호선,1,3,218,218,종합운동장,54430,성수,성수,235800,성수,삼성
2653,02호선,1,2,218,218,종합운동장,54430,성수,성수,235800,성수,삼성
2654,02호선,1,1,218,218,종합운동장,54430,성수,성수,245830,성수,삼성
2655,02호선,2,1,212,212,건대입구,54530,삼성,성수,245830,성수,성수
2656,02호선,1,3,210,210,뚝섬,54530,을지로입구,성수,235900,성수,성수
2657,02호선,1,2,210,210,뚝섬,54530,을지로입구,성수,235900,성수,성수
2658,02호선,2,2,221,221,역삼,54530,서울대입구,성수,235630,성수,삼성
2659,02호선,2,3,221,221,역삼,54530,서울대입구,성수,235630,성수,삼성
2660,02호선,2,1,221,221,역삼,54600,서울대입구,성수,245600,성수,삼성
2661,02호선,1,1,226,226,사당,54600,삼성,성수,245630,성수,서울대입구
2662,02호선,1,3,227,227,낙성대,54630,삼성,성수,235800,성수,서울대입구
2663,02호선,1,2,227,227,낙성대,54630,삼성,성수,235800,성수,서울대입구
2664,02호선,2,2,220,220,선릉,54730,서울대입구,성수,235830,성수,삼성
2665,02호선,2,3,220,220,선릉,54730,서울대입구,성수,235830,성수,삼성
2666,02호선,2,1,220,220,선릉,54800,서울대입구,성수,245830,성수,삼성
2667,02호선,1,1,227,227,낙성대,54830,삼성,성수,245900,성수,서울대입구
2668,신분당선,1,1,4307,D7,강남,54700,NULL,신사,243500,NULL,신사
2669,신분당선,2,1,4307,D7,강남,53400,NULL,광교(경기대),242600,NULL,광교(경기대)
2670,신분당선,1,2,4307,D7,강남,54700,NULL,신사,225900,NULL,신사
2671,신분당선,2,2,4307,D7,강남,53400,NULL,광교(경기대),235400,NULL,광교(경기대)
2672,신분당선,1,3,4307,D7,강남,54700,NULL,신사,243500,NULL,신사
2673,신분당선,2,3,4307,D7,강남,53400,NULL,광교(경기대),242600,NULL,광교(경기대)
2674,NULL,1,1,4305,D5,NULL,54700,NULL,NULL,243500,NULL,NULL
2675,NULL,1,2,4305,D5,NULL,54700,NULL,NULL,235800,NULL,NULL
2676,NULL,2,1,4305,D5,NULL,53400,NULL,NULL,242600,NULL,NULL
2677,NULL,2,2,4305,D5,NULL,53400,NULL,NULL,235400,NULL,NULL
2678,NULL,1,1,4306,D6,NULL,54700,NULL,NULL,243500,NULL,NULL
2679,NULL,1,2,4306,D6,NULL,54700,NULL,NULL,235800,NULL,NULL
2680,NULL,2,1,4306,D6,NULL,53400,NULL,NULL,242600,NULL,NULL
2681,NULL,2,2,4306,D6,NULL,53400,NULL,NULL,235400,NULL,NULL
2682,NULL,1,1,4308,D8,NULL,54700,NULL,NULL,243500,NULL,NULL
2683,NULL,1,2,4308,D8,NULL,54700,NULL,NULL,235800,NULL,NULL
2684,NULL,2,1,4308,D8,NULL,53400,NULL,NULL,242600,NULL,NULL
2685,NULL,2,2,4308,D8,NULL,53400,NULL,NULL,235400,NULL,NULL
2686,NULL,1,1,4309,D9,NULL,54700,NULL,NULL,243500,NULL,NULL
2687,NULL,1,2,4309,D9,NULL,54700,NULL,NULL,235800,NULL,NULL
2688,NULL,2,1,4309,D9,NULL,53400,NULL,NULL,242600,NULL,NULL
2689,NULL,2,2,4309,D9,NULL,53400,NULL,NULL,235400,NULL,NULL
2690,NULL,1,1,4310,DA,NULL,54700,NULL,NULL,243500,NULL,NULL
2691,NULL,1,2,4310,DA,NULL,54700,NULL,NULL,235800,NULL,NULL
2692,NULL,2,1,4310,DA,NULL,53400,NULL,NULL,242600,NULL,NULL
2693,NULL,2,2,4310,DA,NULL,53400,NULL,NULL,235400,NULL,NULL
2694,NULL,1,1,4311,DB,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2695,NULL,1,2,4311,DB,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2696,NULL,2,1,4311,DB,NULL,53000,NULL,NULL,242200,NULL,NULL
2697,NULL,2,2,4311,DB,NULL,53000,NULL,NULL,234900,NULL,NULL
2698,NULL,1,1,4312,DC,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2699,NULL,1,2,4312,DC,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2700,NULL,2,1,4312,DC,NULL,53000,NULL,NULL,242200,NULL,NULL
2701,NULL,2,2,4312,DC,NULL,53000,NULL,NULL,234900,NULL,NULL
2702,NULL,1,1,4313,DD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2703,NULL,1,2,4313,DD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2704,NULL,2,1,4313,DD,NULL,53000,NULL,NULL,242200,NULL,NULL
2705,NULL,2,2,4313,DD,NULL,53000,NULL,NULL,234900,NULL,NULL
2706,NULL,1,1,4314,DE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2707,NULL,1,2,4314,DE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2708,NULL,2,1,4314,DE,NULL,53000,NULL,NULL,242200,NULL,NULL
2709,NULL,2,2,4314,DE,NULL,53000,NULL,NULL,234900,NULL,NULL
2710,NULL,1,1,4315,DF,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2711,NULL,1,2,4315,DF,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2712,NULL,2,1,4315,DF,NULL,53000,NULL,NULL,242200,NULL,NULL
2713,NULL,2,2,4315,DF,NULL,53000,NULL,NULL,234900,NULL,NULL
2714,NULL,1,1,4316,E0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2715,NULL,1,2,4316,E0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
